date,datetime,hrv_ms
2021-10-18,2021-10-18 13:13:47+02:00,38.4106
2021-10-18,2021-10-18 17:07:57+02:00,20.8252
2021-10-18,2021-10-18 21:16:58+02:00,14.7341
2021-10-19,2021-10-19 01:08:47+02:00,10.7063
2021-10-19,2021-10-19 05:08:10+02:00,14.0379
2021-10-19,2021-10-19 09:07:57+02:00,22.4833
2021-10-19,2021-10-19 13:13:42+02:00,15.1472
2021-10-19,2021-10-19 17:51:42+02:00,22.1381
2021-10-20,2021-10-20 01:55:44+02:00,8.65303
2021-10-20,2021-10-20 09:44:27+02:00,18.6999
2021-10-20,2021-10-20 17:11:18+02:00,17.8431
2021-10-21,2021-10-21 01:08:39+02:00,22.1909
2021-10-21,2021-10-21 05:07:58+02:00,28.4561
2021-10-21,2021-10-21 09:08:32+02:00,42.1018
2021-10-21,2021-10-21 14:33:09+02:00,25.935
2021-10-21,2021-10-21 17:20:20+02:00,21.8718
2021-10-22,2021-10-22 01:40:40+02:00,19.0263
2021-10-22,2021-10-22 05:24:02+02:00,34.0211
2021-10-22,2021-10-22 09:39:33+02:00,32.3149
2021-10-22,2021-10-22 13:07:57+02:00,21.0283
2021-10-22,2021-10-22 18:08:48+02:00,26.6517
2021-10-22,2021-10-22 21:08:47+02:00,20.2747
2021-10-23,2021-10-23 01:47:57+02:00,13.8519
2021-10-23,2021-10-23 05:07:55+02:00,16.9521
2021-10-23,2021-10-23 09:07:57+02:00,25.0237
2021-10-23,2021-10-23 15:44:11+02:00,27.8971
2021-10-23,2021-10-23 17:07:57+02:00,20.6292
2021-10-23,2021-10-23 21:16:25+02:00,20.5015
2021-10-24,2021-10-24 02:44:25+02:00,13.0099
2021-10-24,2021-10-24 04:42:27+02:00,16.6203
2021-10-24,2021-10-24 08:26:22+02:00,56.016
2021-10-24,2021-10-24 12:38:54+02:00,25.8529
2021-10-24,2021-10-24 16:26:19+02:00,22.2387
2021-10-24,2021-10-24 20:28:29+02:00,34.4343
2021-10-25,2021-10-25 00:32:15+02:00,14.3621
2021-10-25,2021-10-25 04:26:19+02:00,28.3829
2021-10-25,2021-10-25 08:26:18+02:00,51.2351
2021-10-25,2021-10-25 13:46:52+02:00,27.6111
2021-10-25,2021-10-25 20:12:11+02:00,20.9467
2021-10-25,2021-10-25 21:34:19+02:00,17.9254
2021-10-26,2021-10-26 00:35:12+02:00,18.0931
2021-10-26,2021-10-26 04:26:20+02:00,20.0834
2021-10-26,2021-10-26 08:43:15+02:00,73.0021
2021-10-26,2021-10-26 14:04:36+02:00,34.1809
2021-10-26,2021-10-26 16:26:22+02:00,25.6168
2021-10-26,2021-10-26 20:27:04+02:00,30.5609
2021-10-27,2021-10-27 00:26:55+02:00,36.4591
2021-10-27,2021-10-27 04:26:20+02:00,35.7883
2021-10-27,2021-10-27 08:26:20+02:00,24.5614
2021-10-27,2021-10-27 12:56:32+02:00,23.9876
2021-10-27,2021-10-27 18:35:03+02:00,13.4245
2021-10-27,2021-10-27 21:45:04+02:00,14.1765
2021-10-28,2021-10-28 00:26:22+02:00,44.0004
2021-10-28,2021-10-28 04:26:21+02:00,40.1463
2021-10-28,2021-10-28 08:27:04+02:00,23.4945
2021-10-28,2021-10-28 14:51:57+02:00,23.8361
2021-10-28,2021-10-28 16:26:17+02:00,11.925
2021-10-28,2021-10-28 20:55:38+02:00,45.183
2021-10-29,2021-10-29 00:47:40+02:00,26.2237
2021-10-29,2021-10-29 04:26:22+02:00,27.2795
2021-10-29,2021-10-29 08:26:18+02:00,27.3793
2021-10-29,2021-10-29 12:36:48+02:00,18.1863
2021-10-29,2021-10-29 17:06:17+02:00,44.468
2021-10-29,2021-10-29 20:56:38+02:00,31.941
2021-10-30,2021-10-30 00:38:41+02:00,19.1537
2021-10-30,2021-10-30 04:26:34+02:00,27.5017
2021-10-30,2021-10-30 08:26:19+02:00,26.2516
2021-10-30,2021-10-30 14:04:14+02:00,18.8104
2021-10-30,2021-10-30 19:31:37+02:00,25.8842
2021-10-30,2021-10-30 20:27:14+02:00,36.8428
2021-10-31,2021-10-31 02:36:48+02:00,12.1647
2021-10-31,2021-10-31 04:26:18+02:00,15.8053
2021-10-31,2021-10-31 08:26:20+02:00,41.1697
2021-10-31,2021-10-31 12:28:41+02:00,45.1898
2021-10-31,2021-10-31 16:26:19+02:00,20.1712
2021-10-31,2021-10-31 20:26:20+02:00,20.3321
2021-11-01,2021-11-01 00:54:24+02:00,38.9268
2021-11-01,2021-11-01 05:39:46+02:00,15.1648
2021-11-01,2021-11-01 08:27:18+02:00,32.0113
2021-11-01,2021-11-01 12:33:03+02:00,89.2536
2021-11-01,2021-11-01 16:38:20+02:00,22.8522
2021-11-01,2021-11-01 21:19:42+02:00,68.7772
2021-11-02,2021-11-02 00:34:32+02:00,31.2278
2021-11-02,2021-11-02 04:26:21+02:00,32.315
2021-11-02,2021-11-02 08:26:23+02:00,20.6477
2021-11-02,2021-11-02 15:50:39+02:00,41.1214
2021-11-02,2021-11-02 20:45:55+02:00,29.2328
2021-11-02,2021-11-02 22:41:39+02:00,15.8102
2021-11-03,2021-11-03 02:41:31+02:00,14.5304
2021-11-03,2021-11-03 06:41:32+02:00,17.7502
2021-11-03,2021-11-03 10:42:14+02:00,36.0758
2021-11-03,2021-11-03 18:23:39+02:00,17.6366
2021-11-03,2021-11-03 18:41:34+02:00,18.8664
2021-11-03,2021-11-03 23:01:02+02:00,29.7421
2021-11-04,2021-11-04 02:41:30+02:00,25.1989
2021-11-04,2021-11-04 06:41:32+02:00,37.961
2021-11-04,2021-11-04 12:44:42+02:00,31.5635
2021-11-04,2021-11-04 16:33:04+02:00,48.8064
2021-11-04,2021-11-04 20:19:18+02:00,27.8835
2021-11-04,2021-11-04 23:18:10+02:00,16.1147
2021-11-05,2021-11-05 02:41:31+02:00,28.471
2021-11-05,2021-11-05 06:41:30+02:00,50.9253
2021-11-05,2021-11-05 14:23:39+02:00,20.2917
2021-11-05,2021-11-05 15:09:17+02:00,27.4948
2021-11-05,2021-11-05 19:21:56+02:00,19.5513
2021-11-05,2021-11-05 23:06:35+02:00,26.4019
2021-11-06,2021-11-06 03:12:11+02:00,11.2429
2021-11-06,2021-11-06 06:41:32+02:00,13.5706
2021-11-06,2021-11-06 11:44:53+02:00,23.1686
2021-11-06,2021-11-06 15:28:26+02:00,10.5008
2021-11-06,2021-11-06 18:50:15+02:00,13.8558
2021-11-06,2021-11-06 23:52:42+02:00,37.0395
2021-11-07,2021-11-07 03:41:19+02:00,13.678
2021-11-07,2021-11-07 06:41:30+02:00,19.2455
2021-11-07,2021-11-07 10:41:29+02:00,25.9122
2021-11-07,2021-11-07 15:07:50+02:00,40.5531
2021-11-07,2021-11-07 18:43:59+02:00,25.1574
2021-11-07,2021-11-07 22:46:01+02:00,36.768
2021-11-08,2021-11-08 02:41:32+02:00,16.7871
2021-11-08,2021-11-08 06:41:34+02:00,69.6602
2021-11-08,2021-11-08 10:41:31+02:00,38.6706
2021-11-08,2021-11-08 18:02:25+02:00,32.4309
2021-11-08,2021-11-08 19:10:24+02:00,18.7884
2021-11-08,2021-11-08 23:05:48+02:00,29.7335
2021-11-09,2021-11-09 02:41:29+02:00,15.3734
2021-11-09,2021-11-09 06:41:31+02:00,56.0408
2021-11-09,2021-11-09 10:41:30+02:00,21.5041
2021-11-09,2021-11-09 14:45:52+02:00,33.8436
2021-11-09,2021-11-09 23:29:47+02:00,36.4366
2021-11-09,2021-11-09 23:31:57+02:00,24.3601
2021-11-10,2021-11-10 02:41:32+02:00,28.5556
2021-11-10,2021-11-10 06:41:34+02:00,19.3563
2021-11-10,2021-11-10 12:17:19+02:00,20.8226
2021-11-10,2021-11-10 15:13:53+02:00,30.2896
2021-11-10,2021-11-10 23:00:54+02:00,18.8737
2021-11-11,2021-11-11 02:53:49+02:00,11.3316
2021-11-11,2021-11-11 06:41:31+02:00,30.0828
2021-11-11,2021-11-11 10:41:34+02:00,22.0211
2021-11-11,2021-11-11 15:38:30+02:00,27.3759
2021-11-11,2021-11-11 19:38:41+02:00,28.4164
2021-11-11,2021-11-11 23:15:44+02:00,25.9288
2021-11-12,2021-11-12 02:41:31+02:00,59.726
2021-11-12,2021-11-12 06:41:45+02:00,17.0205
2021-11-12,2021-11-12 11:23:39+02:00,34.7633
2021-11-12,2021-11-12 14:55:11+02:00,29.8418
2021-11-12,2021-11-12 21:44:37+02:00,20.0681
2021-11-12,2021-11-12 22:48:34+02:00,20.4483
2021-11-13,2021-11-13 02:49:07+02:00,21.5812
2021-11-13,2021-11-13 06:41:36+02:00,13.9498
2021-11-13,2021-11-13 10:41:31+02:00,16.5397
2021-11-13,2021-11-13 15:35:11+02:00,25.7785
2021-11-13,2021-11-13 19:46:38+02:00,23.6105
2021-11-13,2021-11-13 22:58:22+02:00,11.996
2021-11-14,2021-11-14 02:52:03+02:00,14.5097
2021-11-14,2021-11-14 06:41:41+02:00,29.5828
2021-11-14,2021-11-14 10:41:30+02:00,18.2832
2021-11-14,2021-11-14 16:03:20+02:00,25.2072
2021-11-14,2021-11-14 19:34:00+02:00,23.5292
2021-11-14,2021-11-14 23:38:13+02:00,18.9403
2021-11-15,2021-11-15 02:41:33+02:00,18.3352
2021-11-15,2021-11-15 06:41:32+02:00,23.777
2021-11-15,2021-11-15 15:08:38+02:00,39.3422
2021-11-15,2021-11-15 19:05:20+02:00,23.2648
2021-11-15,2021-11-15 23:03:57+02:00,16.2983
2021-11-16,2021-11-16 02:41:32+02:00,16.6497
2021-11-16,2021-11-16 06:41:29+02:00,25.7179
2021-11-16,2021-11-16 11:46:17+02:00,22.5271
2021-11-16,2021-11-16 15:20:04+02:00,24.427
2021-11-16,2021-11-16 18:43:27+02:00,24.8039
2021-11-16,2021-11-16 22:57:35+02:00,17.9565
2021-11-17,2021-11-17 02:44:21+02:00,19.6155
2021-11-17,2021-11-17 06:41:33+02:00,18.9099
2021-11-17,2021-11-17 10:42:15+02:00,14.9324
2021-11-17,2021-11-17 16:22:29+02:00,18.9021
2021-11-17,2021-11-17 23:43:05+02:00,12.9125
2021-11-17,2021-11-17 23:47:13+02:00,13.8338
2021-11-18,2021-11-18 02:41:31+02:00,13.2582
2021-11-18,2021-11-18 06:42:23+02:00,24.8221
2021-11-18,2021-11-18 11:39:44+02:00,18.1908
2021-11-18,2021-11-18 15:31:05+02:00,21.043
2021-11-18,2021-11-18 18:41:38+02:00,22.8658
2021-11-19,2021-11-19 02:41:30+02:00,19.3541
2021-11-19,2021-11-19 06:41:32+02:00,29.1796
2021-11-19,2021-11-19 10:41:48+02:00,44.9715
2021-11-19,2021-11-19 14:52:21+02:00,26.3929
2021-11-19,2021-11-19 19:51:12+02:00,51.5043
2021-11-19,2021-11-19 23:00:31+02:00,44.6215
2021-11-20,2021-11-20 03:11:08+02:00,28.9418
2021-11-20,2021-11-20 06:41:31+02:00,25.7287
2021-11-20,2021-11-20 10:42:11+02:00,31.9243
2021-11-20,2021-11-20 20:13:59+02:00,23.1471
2021-11-20,2021-11-20 22:48:01+02:00,39.4544
2021-11-21,2021-11-21 02:42:48+02:00,24.7521
2021-11-21,2021-11-21 06:41:31+02:00,28.3263
2021-11-21,2021-11-21 10:41:29+02:00,36.34
2021-11-21,2021-11-21 15:04:13+02:00,38.0826
2021-11-21,2021-11-21 18:57:04+02:00,48.9168
2021-11-21,2021-11-21 22:45:02+02:00,20.4598
2021-11-22,2021-11-22 02:41:35+02:00,25.571
2021-11-22,2021-11-22 06:41:47+02:00,41.5406
2021-11-22,2021-11-22 10:42:19+02:00,25.8813
2021-11-22,2021-11-22 15:24:29+02:00,44.5784
2021-11-22,2021-11-22 19:42:06+02:00,81.4758
2021-11-23,2021-11-23 00:11:07+02:00,29.5875
2021-11-23,2021-11-23 02:43:52+02:00,26.8649
2021-11-23,2021-11-23 06:41:29+02:00,27.8921
2021-11-23,2021-11-23 10:43:13+02:00,21.4884
2021-11-23,2021-11-23 14:52:50+02:00,32.366
2021-11-23,2021-11-23 18:42:09+02:00,23.7317
2021-11-24,2021-11-24 00:11:15+02:00,38.6646
2021-11-24,2021-11-24 02:41:32+02:00,25.5946
2021-11-24,2021-11-24 06:41:29+02:00,34.5118
2021-11-24,2021-11-24 11:04:28+02:00,42.8043
2021-11-24,2021-11-24 14:46:46+02:00,28.4731
2021-11-24,2021-11-24 21:27:03+02:00,31.9062
2021-11-24,2021-11-24 23:41:57+02:00,32.9266
2021-11-25,2021-11-25 13:04:13+02:00,24.6255
2021-11-25,2021-11-25 14:10:59+02:00,31.4367
2021-11-25,2021-11-25 17:57:48+02:00,30.2544
2021-11-25,2021-11-25 22:58:39+02:00,33.0623
2021-11-26,2021-11-26 02:01:17+02:00,15.1194
2021-11-26,2021-11-26 05:57:59+02:00,29.7846
2021-11-26,2021-11-26 09:58:55+02:00,25.4606
2021-11-26,2021-11-26 14:39:08+02:00,25.9134
2021-11-26,2021-11-26 18:35:36+02:00,24.6918
2021-11-26,2021-11-26 22:26:08+02:00,30.6201
2021-11-27,2021-11-27 02:38:20+02:00,45.9725
2021-11-27,2021-11-27 05:57:50+02:00,36.0828
2021-11-27,2021-11-27 09:57:51+02:00,23.0415
2021-11-27,2021-11-27 15:25:43+02:00,22.0523
2021-11-27,2021-11-27 19:01:29+02:00,25.7091
2021-11-27,2021-11-27 22:46:03+02:00,20.5464
2021-11-28,2021-11-28 02:13:14+02:00,12.211
2021-11-28,2021-11-28 05:57:52+02:00,19.7284
2021-11-28,2021-11-28 09:57:49+02:00,39.9216
2021-11-29,2021-11-29 01:44:40+02:00,57.5059
2021-11-29,2021-11-29 01:58:48+02:00,43.3525
2021-11-29,2021-11-29 05:58:17+02:00,16.2102
2021-11-29,2021-11-29 09:59:06+02:00,47.6044
2021-11-29,2021-11-29 14:17:11+02:00,24.6129
2021-11-29,2021-11-29 18:12:15+02:00,54.5444
2021-11-29,2021-11-29 22:20:01+02:00,24.3392
2021-11-30,2021-11-30 02:03:00+02:00,13.7692
2021-11-30,2021-11-30 05:57:54+02:00,26.4792
2021-11-30,2021-11-30 09:57:51+02:00,39.8743
2021-11-30,2021-11-30 15:00:39+02:00,30.0147
2021-11-30,2021-11-30 18:05:05+02:00,21.6441
2021-11-30,2021-11-30 22:36:23+02:00,27.1296
2021-12-01,2021-12-01 01:58:02+02:00,40.5886
2021-12-01,2021-12-01 05:57:49+02:00,21.5437
2021-12-01,2021-12-01 09:57:51+02:00,20.6719
2021-12-01,2021-12-01 13:57:50+02:00,27.3205
2021-12-01,2021-12-01 18:15:49+02:00,23.9909
2021-12-01,2021-12-01 22:09:58+02:00,37.5395
2021-12-02,2021-12-02 01:59:56+02:00,16.1343
2021-12-02,2021-12-02 05:57:48+02:00,29.9666
2021-12-02,2021-12-02 10:23:54+02:00,51.8612
2021-12-02,2021-12-02 15:45:38+02:00,22.7536
2021-12-02,2021-12-02 23:01:03+02:00,19.9427
2021-12-03,2021-12-03 02:06:12+02:00,11.9107
2021-12-03,2021-12-03 05:57:52+02:00,44.5635
2021-12-03,2021-12-03 09:57:51+02:00,39.6804
2021-12-03,2021-12-03 23:36:11+02:00,19.5176
2021-12-04,2021-12-04 03:48:41+02:00,20.0704
2021-12-04,2021-12-04 07:35:24+02:00,28.268
2021-12-04,2021-12-04 11:53:56+02:00,21.9917
2021-12-04,2021-12-04 15:40:11+02:00,68.7467
2021-12-04,2021-12-04 19:50:07+02:00,37.1234
2021-12-04,2021-12-04 23:38:49+02:00,42.8473
2021-12-05,2021-12-05 03:35:36+02:00,20.3228
2021-12-05,2021-12-05 07:35:38+02:00,39.9054
2021-12-05,2021-12-05 11:35:29+02:00,52.0881
2021-12-05,2021-12-05 16:54:47+02:00,40.1393
2021-12-05,2021-12-05 20:10:45+02:00,32.5308
2021-12-06,2021-12-06 01:20:38+02:00,24.2834
2021-12-06,2021-12-06 03:35:24+02:00,14.452
2021-12-06,2021-12-06 07:35:27+02:00,89.6457
2021-12-06,2021-12-06 11:35:24+02:00,24.475
2021-12-06,2021-12-06 15:53:13+02:00,26.2326
2021-12-06,2021-12-06 19:42:18+02:00,19.7931
2021-12-07,2021-12-07 00:04:23+02:00,14.3517
2021-12-07,2021-12-07 11:50:49+02:00,35.811
2021-12-07,2021-12-07 21:01:01+02:00,19.4462
2021-12-07,2021-12-07 23:36:55+02:00,18.9969
2021-12-08,2021-12-08 03:35:28+02:00,9.66265
2021-12-08,2021-12-08 07:35:25+02:00,22.1907
2021-12-08,2021-12-08 12:17:37+02:00,32.8847
2021-12-08,2021-12-08 15:40:08+02:00,12.2769
2021-12-08,2021-12-08 23:08:41+02:00,24.0406
2021-12-09,2021-12-09 00:46:33+02:00,17.7962
2021-12-09,2021-12-09 03:35:24+02:00,32.1428
2021-12-09,2021-12-09 07:35:27+02:00,35.2003
2021-12-09,2021-12-09 12:04:37+02:00,46.5955
2021-12-09,2021-12-09 21:56:18+02:00,43.2348
2021-12-09,2021-12-09 23:35:48+02:00,35.509
2021-12-10,2021-12-10 03:35:35+02:00,32.5721
2021-12-10,2021-12-10 07:35:20+02:00,41.7786
2021-12-10,2021-12-10 12:03:51+02:00,39.0609
2021-12-11,2021-12-11 12:26:22+02:00,48.4713
2021-12-11,2021-12-11 12:31:25+02:00,34.351
2021-12-11,2021-12-11 16:36:36+02:00,23.7731
2021-12-12,2021-12-12 16:22:06+02:00,33.9178
2021-12-12,2021-12-12 18:09:51+02:00,12.85
2021-12-13,2021-12-13 17:01:08+02:00,27.277
2021-12-13,2021-12-13 20:31:32+02:00,20.0449
2021-12-14,2021-12-14 04:23:04+02:00,24.2519
2021-12-14,2021-12-14 08:23:09+02:00,23.4223
2021-12-14,2021-12-14 12:31:43+02:00,16.2102
2021-12-14,2021-12-14 16:25:27+02:00,21.49
2021-12-14,2021-12-14 21:18:27+02:00,40.6385
2021-12-15,2021-12-15 00:24:20+02:00,22.4229
2021-12-15,2021-12-15 04:23:07+02:00,12.7657
2021-12-15,2021-12-15 08:23:07+02:00,23.152
2021-12-15,2021-12-15 13:09:20+02:00,60.9237
2021-12-15,2021-12-15 16:28:10+02:00,44.8324
2021-12-16,2021-12-16 00:28:49+02:00,16.4701
2021-12-16,2021-12-16 04:23:07+02:00,9.22946
2021-12-16,2021-12-16 08:23:06+02:00,14.1568
2021-12-16,2021-12-16 13:06:30+02:00,45.2466
2021-12-16,2021-12-16 16:28:20+02:00,21.4751
2021-12-17,2021-12-17 14:08:57+02:00,28.574
2021-12-17,2021-12-17 16:08:16+02:00,14.0632
2021-12-17,2021-12-17 19:26:51+02:00,38.3013
2021-12-17,2021-12-17 23:51:38+02:00,20.8091
2021-12-18,2021-12-18 03:12:01+02:00,19.556
2021-12-18,2021-12-18 07:12:01+02:00,23.7137
2021-12-18,2021-12-18 11:12:07+02:00,29.0335
2021-12-18,2021-12-18 15:16:37+02:00,42.7034
2021-12-18,2021-12-18 20:02:26+02:00,31.2331
2021-12-19,2021-12-19 15:45:42+02:00,21.1101
2021-12-20,2021-12-20 11:39:45+02:00,23.4391
2021-12-20,2021-12-20 16:34:28+02:00,30.9079
2021-12-20,2021-12-20 19:30:13+02:00,25.5285
2021-12-21,2021-12-21 00:29:15+02:00,23.6737
2021-12-21,2021-12-21 03:29:58+02:00,9.78083
2021-12-21,2021-12-21 07:30:42+02:00,33.3022
2021-12-21,2021-12-21 16:06:13+02:00,13.4069
2021-12-21,2021-12-21 19:29:53+02:00,24.4972
2021-12-22,2021-12-22 01:23:37+02:00,18.1511
2021-12-22,2021-12-22 03:29:58+02:00,32.3949
2021-12-22,2021-12-22 07:29:56+02:00,26.2392
2021-12-22,2021-12-22 11:31:47+02:00,59.6643
2021-12-23,2021-12-23 11:36:14+02:00,25.6673
2021-12-23,2021-12-23 15:33:39+02:00,41.2202
2021-12-23,2021-12-23 20:02:09+02:00,31.2963
2021-12-23,2021-12-23 23:19:26+02:00,19.81
2021-12-24,2021-12-24 03:18:26+02:00,12.7605
2021-12-24,2021-12-24 07:18:23+02:00,15.4575
2021-12-24,2021-12-24 11:18:28+02:00,92.1588
2021-12-24,2021-12-24 15:33:14+02:00,35.0164
2021-12-24,2021-12-24 19:18:24+02:00,25.1298
2021-12-24,2021-12-24 23:41:16+02:00,31.586
2021-12-25,2021-12-25 03:18:23+02:00,40.8382
2021-12-25,2021-12-25 07:18:25+02:00,13.8665
2021-12-25,2021-12-25 20:35:15+02:00,28.3669
2021-12-25,2021-12-25 23:42:31+02:00,20.1068
2021-12-26,2021-12-26 03:01:23+02:00,25.4298
2021-12-26,2021-12-26 07:01:22+02:00,30.3643
2021-12-26,2021-12-26 11:01:31+02:00,35.5675
2021-12-26,2021-12-26 15:01:25+02:00,26.0691
2021-12-26,2021-12-26 19:04:57+02:00,21.2299
2021-12-27,2021-12-27 00:02:36+02:00,18.8465
2021-12-27,2021-12-27 03:01:22+02:00,34.2705
2021-12-27,2021-12-27 07:01:25+02:00,19.1072
2021-12-27,2021-12-27 11:01:23+02:00,38.5437
2021-12-28,2021-12-28 03:48:46+02:00,54.394
2021-12-28,2021-12-28 05:25:09+02:00,18.8261
2021-12-28,2021-12-28 09:25:09+02:00,25.1568
2021-12-28,2021-12-28 13:28:39+02:00,43.7448
2021-12-28,2021-12-28 17:25:06+02:00,21.0498
2021-12-28,2021-12-28 21:26:57+02:00,42.7713
2021-12-29,2021-12-29 01:32:21+02:00,34.8341
2021-12-29,2021-12-29 05:25:06+02:00,30.2096
2021-12-29,2021-12-29 09:26:27+02:00,61.8232
2021-12-29,2021-12-29 16:22:21+02:00,44.9099
2021-12-30,2021-12-30 02:08:37+02:00,43.5329
2021-12-30,2021-12-30 05:25:39+02:00,30.0238
2021-12-30,2021-12-30 09:25:06+02:00,44.4456
2021-12-30,2021-12-30 13:37:09+02:00,34.9623
2021-12-30,2021-12-30 17:33:36+02:00,27.1762
2021-12-30,2021-12-30 21:28:47+02:00,46.4748
2021-12-31,2021-12-31 01:28:46+02:00,29.5449
2021-12-31,2021-12-31 05:25:27+02:00,18.9074
2021-12-31,2021-12-31 09:25:59+02:00,46.4655
2021-12-31,2021-12-31 14:09:42+02:00,48.7875
2022-01-03,2022-01-03 03:09:39+02:00,28.1794
2022-01-03,2022-01-03 07:06:25+02:00,35.5386
2022-01-03,2022-01-03 11:07:03+02:00,53.1115
2022-01-03,2022-01-03 18:52:14+02:00,35.3679
2022-01-03,2022-01-03 19:45:45+02:00,25.3718
2022-01-04,2022-01-04 11:55:06+02:00,56.2015
2022-01-04,2022-01-04 15:23:42+02:00,38.5457
2022-01-04,2022-01-04 19:06:24+02:00,16.2346
2022-01-04,2022-01-04 23:08:57+02:00,54.6963
2022-01-05,2022-01-05 03:14:07+02:00,34.3023
2022-01-05,2022-01-05 07:06:31+02:00,38.1465
2022-01-05,2022-01-05 12:39:25+02:00,22.2544
2022-01-05,2022-01-05 15:12:01+02:00,29.2894
2022-01-05,2022-01-05 19:23:59+02:00,34.5829
2022-01-05,2022-01-05 23:37:05+02:00,34.4499
2022-01-06,2022-01-06 03:14:24+02:00,28.2291
2022-01-06,2022-01-06 07:06:24+02:00,29.8663
2022-01-06,2022-01-06 11:43:42+02:00,56.5356
2022-01-06,2022-01-06 15:08:51+02:00,38.2984
2022-01-07,2022-01-07 02:07:14+02:00,36.4681
2022-01-07,2022-01-07 03:29:10+02:00,43.2529
2022-01-07,2022-01-07 07:29:16+02:00,20.7455
2022-01-07,2022-01-07 11:49:59+02:00,12.6366
2022-01-07,2022-01-07 16:21:34+02:00,27.5975
2022-01-07,2022-01-07 21:27:34+02:00,16.4096
2022-01-07,2022-01-07 23:37:37+02:00,18.1316
2022-01-08,2022-01-08 03:34:59+02:00,12.9233
2022-01-08,2022-01-08 07:45:22+02:00,13.9271
2022-01-08,2022-01-08 11:54:55+02:00,12.8488
2022-01-08,2022-01-08 16:00:28+02:00,12.1047
2022-01-08,2022-01-08 19:29:12+02:00,16.617
2022-01-09,2022-01-09 21:17:08+02:00,27.8883
2022-01-09,2022-01-09 22:55:03+02:00,23.9701
2022-01-10,2022-01-10 02:51:09+02:00,48.9408
2022-01-10,2022-01-10 06:50:42+02:00,56.8003
2022-01-10,2022-01-10 10:57:35+02:00,17.8325
2022-01-10,2022-01-10 19:32:44+02:00,33.4254
2022-01-10,2022-01-10 23:51:08+02:00,36.4597
2022-01-11,2022-01-11 02:50:39+02:00,13.0716
2022-01-11,2022-01-11 06:51:00+02:00,21.9152
2022-01-11,2022-01-11 11:26:38+02:00,28.4235
2022-01-11,2022-01-11 14:55:04+02:00,24.2865
2022-01-13,2022-01-13 16:08:06+02:00,33.3323
2022-01-13,2022-01-13 18:55:08+02:00,27.4805
2022-01-13,2022-01-13 22:39:50+02:00,49.4544
2022-01-14,2022-01-14 03:32:22+02:00,40.5944
2022-01-14,2022-01-14 06:38:52+02:00,28.7131
2022-01-14,2022-01-14 11:12:54+02:00,20.8751
2022-01-14,2022-01-14 14:39:04+02:00,24.8365
2022-01-14,2022-01-14 22:39:17+02:00,21.1368
2022-01-15,2022-01-15 02:48:12+02:00,20.682
2022-01-15,2022-01-15 06:38:49+02:00,10.5484
2022-01-15,2022-01-15 10:38:52+02:00,19.4771
2022-01-15,2022-01-15 14:38:51+02:00,11.7563
2022-01-15,2022-01-15 19:03:35+02:00,37.5611
2022-01-17,2022-01-17 11:45:54+02:00,36.2137
2022-01-17,2022-01-17 16:34:41+02:00,19.0962
2022-01-17,2022-01-17 20:29:46+02:00,22.4807
2022-01-18,2022-01-18 00:30:14+02:00,23.8832
2022-01-18,2022-01-18 04:29:44+02:00,13.2344
2022-01-18,2022-01-18 08:29:46+02:00,49.7344
2022-01-18,2022-01-18 16:36:12+02:00,20.1718
2022-01-18,2022-01-18 20:30:34+02:00,46.7048
2022-01-19,2022-01-19 00:29:46+02:00,24.9506
2022-01-20,2022-01-20 15:28:56+02:00,23.923
2022-01-20,2022-01-20 17:23:08+02:00,20.6408
2022-01-20,2022-01-20 21:26:34+02:00,29.9645
2022-01-21,2022-01-21 01:21:12+02:00,22.6754
2022-01-21,2022-01-21 05:21:14+02:00,19.5045
2022-01-21,2022-01-21 09:21:16+02:00,52.6047
2022-01-21,2022-01-21 13:22:12+02:00,30.7339
2022-01-21,2022-01-21 17:32:11+02:00,25.6802
2022-01-23,2022-01-23 10:25:14+02:00,54.1787
2022-01-23,2022-01-23 10:45:39+02:00,41.0008
2022-01-23,2022-01-23 14:44:09+02:00,18.1224
2022-01-23,2022-01-23 18:51:29+02:00,27.1214
2022-01-23,2022-01-23 23:34:01+02:00,33.0194
2022-01-24,2022-01-24 02:51:54+02:00,35.4645
2022-01-24,2022-01-24 06:44:07+02:00,25.6554
2022-01-24,2022-01-24 10:44:08+02:00,22.4874
2022-01-24,2022-01-24 14:52:36+02:00,22.2854
2022-01-25,2022-01-25 11:13:41+02:00,34.7839
2022-01-25,2022-01-25 15:43:00+02:00,48.3388
2022-01-25,2022-01-25 19:54:32+02:00,24.976
2022-01-25,2022-01-25 23:28:42+02:00,23.5282
2022-01-26,2022-01-26 11:50:39+02:00,35.8843
2022-01-26,2022-01-26 14:52:28+02:00,24.4328
2022-01-26,2022-01-26 18:45:07+02:00,13.0586
2022-01-27,2022-01-27 01:58:32+02:00,29.7733
2022-01-27,2022-01-27 02:44:10+02:00,24.7789
2022-01-27,2022-01-27 06:44:10+02:00,39.1715
2022-01-27,2022-01-27 11:32:03+02:00,20.2433
2022-01-27,2022-01-27 15:09:02+02:00,50.7459
2022-01-27,2022-01-27 23:52:46+02:00,20.9296
2022-01-28,2022-01-28 02:44:09+02:00,28.9172
2022-01-28,2022-01-28 06:44:11+02:00,27.6043
2022-01-28,2022-01-28 10:44:08+02:00,25.9036
2022-01-28,2022-01-28 14:57:57+02:00,29.8508
