start,end,duration_min,stage
2023-02-18 10:32:51+02:00,2023-02-18 10:34:51+02:00,2.0,Awake
2023-02-18 10:34:51+02:00,2023-02-18 11:38:21+02:00,63.5,InBed
2023-02-18 10:34:51+02:00,2023-02-18 11:28:21+02:00,53.5,AsleepCore
2023-02-18 11:28:21+02:00,2023-02-18 11:37:51+02:00,9.5,AsleepDeep
2023-02-18 11:37:51+02:00,2023-02-18 11:38:21+02:00,0.5,AsleepCore
2023-02-18 11:38:21+02:00,2023-02-18 11:39:51+02:00,1.5,Awake
2023-02-18 11:39:51+02:00,2023-02-18 11:54:51+02:00,15.0,AsleepCore
2023-02-18 11:39:51+02:00,2023-02-18 11:54:51+02:00,15.0,InBed
2023-02-19 02:11:56+02:00,2023-02-19 04:15:52+02:00,123.93333333333334,InBed
2023-02-19 04:16:42+02:00,2023-02-19 12:08:23+02:00,471.68333333333334,InBed
2023-02-19 04:48:49+02:00,2023-02-19 04:51:49+02:00,3.0,AsleepCore
2023-02-19 04:48:49+02:00,2023-02-19 04:51:49+02:00,3.0,InBed
2023-02-19 04:51:49+02:00,2023-02-19 04:56:49+02:00,5.0,Awake
2023-02-19 04:56:49+02:00,2023-02-19 09:04:19+02:00,247.5,InBed
2023-02-19 04:56:49+02:00,2023-02-19 05:31:49+02:00,35.0,AsleepCore
2023-02-19 05:31:49+02:00,2023-02-19 05:33:19+02:00,1.5,AsleepDeep
2023-02-19 05:33:19+02:00,2023-02-19 05:33:49+02:00,0.5,AsleepCore
2023-02-19 05:33:49+02:00,2023-02-19 05:36:49+02:00,3.0,AsleepDeep
2023-02-19 05:36:49+02:00,2023-02-19 05:40:19+02:00,3.5,AsleepCore
2023-02-19 05:40:19+02:00,2023-02-19 05:40:49+02:00,0.5,AsleepDeep
2023-02-19 05:40:49+02:00,2023-02-19 06:50:19+02:00,69.5,AsleepCore
2023-02-19 06:50:19+02:00,2023-02-19 06:57:19+02:00,7.0,AsleepDeep
2023-02-19 06:57:19+02:00,2023-02-19 07:05:49+02:00,8.5,AsleepCore
2023-02-19 07:05:49+02:00,2023-02-19 07:14:49+02:00,9.0,AsleepDeep
2023-02-19 07:14:49+02:00,2023-02-19 07:16:19+02:00,1.5,AsleepCore
2023-02-19 07:16:19+02:00,2023-02-19 07:20:19+02:00,4.0,AsleepDeep
2023-02-19 07:20:19+02:00,2023-02-19 07:25:49+02:00,5.5,AsleepCore
2023-02-19 07:25:49+02:00,2023-02-19 07:54:49+02:00,29.0,AsleepREM
2023-02-19 07:54:49+02:00,2023-02-19 09:04:19+02:00,69.5,AsleepCore
2023-02-19 09:04:19+02:00,2023-02-19 09:06:49+02:00,2.5,Awake
2023-02-19 09:06:49+02:00,2023-02-19 09:59:19+02:00,52.5,AsleepCore
2023-02-19 09:06:49+02:00,2023-02-19 10:07:19+02:00,60.5,InBed
2023-02-19 09:59:19+02:00,2023-02-19 10:07:19+02:00,8.0,AsleepREM
2023-02-19 10:07:19+02:00,2023-02-19 10:08:19+02:00,1.0,Awake
2023-02-19 10:08:19+02:00,2023-02-19 10:54:49+02:00,46.5,AsleepCore
2023-02-19 10:08:19+02:00,2023-02-19 10:54:49+02:00,46.5,InBed
2023-02-19 10:54:49+02:00,2023-02-19 10:56:19+02:00,1.5,Awake
2023-02-19 10:56:19+02:00,2023-02-19 11:00:49+02:00,4.5,AsleepCore
2023-02-19 10:56:19+02:00,2023-02-19 11:00:49+02:00,4.5,InBed
2023-02-19 11:00:49+02:00,2023-02-19 11:04:49+02:00,4.0,Awake
2023-02-19 11:04:49+02:00,2023-02-19 11:14:49+02:00,10.0,AsleepCore
2023-02-19 11:04:49+02:00,2023-02-19 11:14:49+02:00,10.0,InBed
2023-02-19 11:14:49+02:00,2023-02-19 11:15:49+02:00,1.0,Awake
2023-02-19 11:15:49+02:00,2023-02-19 11:39:19+02:00,23.5,AsleepCore
2023-02-19 11:15:49+02:00,2023-02-19 12:02:19+02:00,46.5,InBed
2023-02-19 11:39:19+02:00,2023-02-19 11:41:19+02:00,2.0,AsleepREM
2023-02-19 11:41:19+02:00,2023-02-19 11:54:49+02:00,13.5,AsleepCore
2023-02-19 11:54:49+02:00,2023-02-19 12:02:19+02:00,7.5,AsleepREM
2023-02-20 01:00:04+02:00,2023-02-20 11:50:43+02:00,650.65,InBed
2023-02-20 01:15:20+02:00,2023-02-20 02:10:50+02:00,55.5,InBed
2023-02-20 01:15:20+02:00,2023-02-20 01:33:50+02:00,18.5,AsleepCore
2023-02-20 01:33:50+02:00,2023-02-20 01:55:50+02:00,22.0,AsleepDeep
2023-02-20 01:55:50+02:00,2023-02-20 02:05:20+02:00,9.5,AsleepCore
2023-02-20 02:05:20+02:00,2023-02-20 02:10:20+02:00,5.0,AsleepREM
2023-02-20 02:10:20+02:00,2023-02-20 02:10:50+02:00,0.5,AsleepCore
2023-02-20 02:10:50+02:00,2023-02-20 02:11:20+02:00,0.5,Awake
2023-02-20 02:11:20+02:00,2023-02-20 02:33:50+02:00,22.5,AsleepCore
2023-02-20 02:11:20+02:00,2023-02-20 05:06:20+02:00,175.0,InBed
2023-02-20 02:33:50+02:00,2023-02-20 02:38:50+02:00,5.0,AsleepDeep
2023-02-20 02:38:50+02:00,2023-02-20 03:24:20+02:00,45.5,AsleepCore
2023-02-20 03:24:20+02:00,2023-02-20 03:37:50+02:00,13.5,AsleepREM
2023-02-20 03:37:50+02:00,2023-02-20 04:14:50+02:00,37.0,AsleepCore
2023-02-20 04:14:50+02:00,2023-02-20 04:34:50+02:00,20.0,AsleepDeep
2023-02-20 04:34:50+02:00,2023-02-20 04:42:20+02:00,7.5,AsleepCore
2023-02-20 04:42:20+02:00,2023-02-20 04:59:20+02:00,17.0,AsleepREM
2023-02-20 04:59:20+02:00,2023-02-20 05:06:20+02:00,7.0,AsleepCore
2023-02-20 05:06:20+02:00,2023-02-20 05:10:50+02:00,4.5,Awake
2023-02-20 05:10:50+02:00,2023-02-20 05:46:50+02:00,36.0,AsleepCore
2023-02-20 05:10:50+02:00,2023-02-20 05:46:50+02:00,36.0,InBed
2023-02-20 05:46:50+02:00,2023-02-20 05:48:20+02:00,1.5,Awake
2023-02-20 05:48:20+02:00,2023-02-20 06:01:20+02:00,13.0,AsleepCore
2023-02-20 05:48:20+02:00,2023-02-20 08:18:50+02:00,150.5,InBed
2023-02-20 06:01:20+02:00,2023-02-20 06:39:50+02:00,38.5,AsleepREM
2023-02-20 06:39:50+02:00,2023-02-20 07:50:50+02:00,71.0,AsleepCore
2023-02-20 07:50:50+02:00,2023-02-20 08:18:50+02:00,28.0,AsleepREM
2023-02-20 08:18:50+02:00,2023-02-20 08:19:20+02:00,0.5,Awake
2023-02-20 08:19:20+02:00,2023-02-20 09:19:50+02:00,60.5,AsleepCore
2023-02-20 08:19:20+02:00,2023-02-20 10:00:50+02:00,101.5,InBed
2023-02-20 09:19:50+02:00,2023-02-20 09:57:50+02:00,38.0,AsleepREM
2023-02-20 09:57:50+02:00,2023-02-20 10:00:50+02:00,3.0,AsleepCore
2023-02-20 10:00:50+02:00,2023-02-20 10:02:20+02:00,1.5,Awake
2023-02-20 10:02:20+02:00,2023-02-20 10:38:50+02:00,36.5,AsleepCore
2023-02-20 10:02:20+02:00,2023-02-20 10:38:50+02:00,36.5,InBed
2023-02-20 10:38:50+02:00,2023-02-20 10:40:50+02:00,2.0,Awake
2023-02-20 10:40:50+02:00,2023-02-20 10:52:50+02:00,12.0,AsleepCore
2023-02-20 10:40:50+02:00,2023-02-20 10:52:50+02:00,12.0,InBed
2023-02-21 02:22:51+02:00,2023-02-21 02:22:54+02:00,0.05,InBed
2023-02-21 02:40:41+02:00,2023-02-21 12:00:16+02:00,559.5833333333334,InBed
2023-02-21 03:10:46+02:00,2023-02-21 03:13:46+02:00,3.0,InBed
2023-02-21 03:10:46+02:00,2023-02-21 03:13:46+02:00,3.0,AsleepCore
2023-02-21 03:13:46+02:00,2023-02-21 03:15:16+02:00,1.5,Awake
2023-02-21 03:15:16+02:00,2023-02-21 03:48:16+02:00,33.0,InBed
2023-02-21 03:15:16+02:00,2023-02-21 03:48:16+02:00,33.0,AsleepCore
2023-02-21 03:48:16+02:00,2023-02-21 03:49:46+02:00,1.5,Awake
2023-02-21 03:49:46+02:00,2023-02-21 04:12:46+02:00,23.0,InBed
2023-02-21 03:49:46+02:00,2023-02-21 04:02:46+02:00,13.0,AsleepCore
2023-02-21 04:02:46+02:00,2023-02-21 04:04:46+02:00,2.0,AsleepDeep
2023-02-21 04:04:46+02:00,2023-02-21 04:12:46+02:00,8.0,AsleepCore
2023-02-21 04:12:46+02:00,2023-02-21 04:13:16+02:00,0.5,Awake
2023-02-21 04:13:16+02:00,2023-02-21 04:35:46+02:00,22.5,InBed
2023-02-21 04:13:16+02:00,2023-02-21 04:32:16+02:00,19.0,AsleepCore
2023-02-21 04:32:16+02:00,2023-02-21 04:33:16+02:00,1.0,AsleepDeep
2023-02-21 04:33:16+02:00,2023-02-21 04:35:46+02:00,2.5,AsleepCore
2023-02-21 04:35:46+02:00,2023-02-21 04:36:46+02:00,1.0,Awake
2023-02-21 04:36:46+02:00,2023-02-21 06:19:16+02:00,102.5,InBed
2023-02-21 04:36:46+02:00,2023-02-21 05:03:46+02:00,27.0,AsleepCore
2023-02-21 05:03:46+02:00,2023-02-21 05:12:16+02:00,8.5,AsleepREM
2023-02-21 05:12:16+02:00,2023-02-21 05:13:16+02:00,1.0,AsleepCore
2023-02-21 05:13:16+02:00,2023-02-21 05:30:46+02:00,17.5,AsleepREM
2023-02-21 05:30:46+02:00,2023-02-21 05:55:46+02:00,25.0,AsleepCore
2023-02-21 05:55:46+02:00,2023-02-21 06:00:16+02:00,4.5,AsleepDeep
2023-02-21 06:00:16+02:00,2023-02-21 06:19:16+02:00,19.0,AsleepCore
2023-02-21 06:19:16+02:00,2023-02-21 06:20:16+02:00,1.0,Awake
2023-02-21 06:20:16+02:00,2023-02-21 06:36:16+02:00,16.0,InBed
2023-02-21 06:20:16+02:00,2023-02-21 06:36:16+02:00,16.0,AsleepCore
2023-02-21 06:36:16+02:00,2023-02-21 06:40:16+02:00,4.0,Awake
2023-02-21 06:40:16+02:00,2023-02-21 06:46:16+02:00,6.0,AsleepCore
2023-02-21 06:40:16+02:00,2023-02-21 09:53:46+02:00,193.5,InBed
2023-02-21 06:46:16+02:00,2023-02-21 07:07:46+02:00,21.5,AsleepREM
2023-02-21 07:07:46+02:00,2023-02-21 07:31:16+02:00,23.5,AsleepCore
2023-02-21 07:31:16+02:00,2023-02-21 07:39:46+02:00,8.5,AsleepDeep
2023-02-21 07:39:46+02:00,2023-02-21 07:41:46+02:00,2.0,AsleepCore
2023-02-21 07:41:46+02:00,2023-02-21 07:45:16+02:00,3.5,AsleepDeep
2023-02-21 07:45:16+02:00,2023-02-21 07:48:16+02:00,3.0,AsleepCore
2023-02-21 07:48:16+02:00,2023-02-21 08:01:46+02:00,13.5,AsleepDeep
2023-02-21 08:01:46+02:00,2023-02-21 08:09:16+02:00,7.5,AsleepCore
2023-02-21 08:09:16+02:00,2023-02-21 08:31:46+02:00,22.5,AsleepREM
2023-02-21 08:31:46+02:00,2023-02-21 09:28:16+02:00,56.5,AsleepCore
2023-02-21 09:28:16+02:00,2023-02-21 09:53:46+02:00,25.5,AsleepREM
2023-02-21 09:53:46+02:00,2023-02-21 09:54:16+02:00,0.5,Awake
2023-02-21 09:54:16+02:00,2023-02-21 10:02:16+02:00,8.0,AsleepCore
2023-02-21 09:54:16+02:00,2023-02-21 10:02:16+02:00,8.0,InBed
2023-02-21 10:02:16+02:00,2023-02-21 10:12:16+02:00,10.0,Awake
2023-02-21 10:12:16+02:00,2023-02-21 10:20:16+02:00,8.0,AsleepCore
2023-02-21 10:12:16+02:00,2023-02-21 10:20:16+02:00,8.0,InBed
2023-02-21 10:20:16+02:00,2023-02-21 10:21:16+02:00,1.0,Awake
2023-02-21 10:21:16+02:00,2023-02-21 11:33:46+02:00,72.5,InBed
2023-02-21 10:21:16+02:00,2023-02-21 11:03:16+02:00,42.0,AsleepCore
2023-02-21 11:03:16+02:00,2023-02-21 11:33:46+02:00,30.5,AsleepREM
2023-02-21 11:33:46+02:00,2023-02-21 11:34:46+02:00,1.0,Awake
2023-02-21 11:34:46+02:00,2023-02-21 11:51:46+02:00,17.0,AsleepCore
2023-02-21 11:34:46+02:00,2023-02-21 11:51:46+02:00,17.0,InBed
2023-02-21 11:51:46+02:00,2023-02-21 11:53:16+02:00,1.5,Awake
2023-02-21 11:53:16+02:00,2023-02-21 11:55:46+02:00,2.5,InBed
2023-02-21 11:53:16+02:00,2023-02-21 11:55:46+02:00,2.5,AsleepCore
2023-02-22 02:04:15+02:00,2023-02-22 07:40:07+02:00,335.8666666666667,InBed
2023-02-22 02:38:42+02:00,2023-02-22 03:14:42+02:00,36.0,AsleepCore
2023-02-22 02:38:42+02:00,2023-02-22 03:14:42+02:00,36.0,InBed
2023-02-22 03:14:42+02:00,2023-02-22 03:16:42+02:00,2.0,Awake
2023-02-22 03:16:42+02:00,2023-02-22 03:36:12+02:00,19.5,AsleepCore
2023-02-22 03:16:42+02:00,2023-02-22 03:36:12+02:00,19.5,InBed
2023-02-22 03:36:12+02:00,2023-02-22 03:36:42+02:00,0.5,Awake
2023-02-22 03:36:42+02:00,2023-02-22 04:42:12+02:00,65.5,AsleepCore
2023-02-22 03:36:42+02:00,2023-02-22 05:05:42+02:00,89.0,InBed
2023-02-22 04:42:12+02:00,2023-02-22 04:46:12+02:00,4.0,AsleepREM
2023-02-22 04:46:12+02:00,2023-02-22 04:48:12+02:00,2.0,AsleepCore
2023-02-22 04:48:12+02:00,2023-02-22 05:05:42+02:00,17.5,AsleepREM
2023-02-22 05:05:42+02:00,2023-02-22 05:07:42+02:00,2.0,Awake
2023-02-22 05:07:42+02:00,2023-02-22 06:19:12+02:00,71.5,InBed
2023-02-22 05:07:42+02:00,2023-02-22 06:03:12+02:00,55.5,AsleepCore
2023-02-22 06:03:12+02:00,2023-02-22 06:16:12+02:00,13.0,AsleepREM
2023-02-22 06:16:12+02:00,2023-02-22 06:19:12+02:00,3.0,AsleepCore
2023-02-22 06:19:12+02:00,2023-02-22 06:19:42+02:00,0.5,Awake
2023-02-22 06:19:42+02:00,2023-02-22 07:08:12+02:00,48.5,InBed
2023-02-22 06:19:42+02:00,2023-02-22 07:08:12+02:00,48.5,AsleepCore
2023-02-22 07:08:12+02:00,2023-02-22 07:09:42+02:00,1.5,Awake
2023-02-22 07:09:42+02:00,2023-02-22 07:17:42+02:00,8.0,AsleepCore
2023-02-22 07:09:42+02:00,2023-02-22 07:17:42+02:00,8.0,InBed
2023-02-22 07:17:42+02:00,2023-02-22 08:57:12+02:00,99.5,Awake
2023-02-22 08:17:23+02:00,2023-02-22 11:25:39+02:00,188.26666666666668,InBed
2023-02-22 08:57:12+02:00,2023-02-22 09:00:12+02:00,3.0,InBed
2023-02-22 08:57:12+02:00,2023-02-22 09:00:12+02:00,3.0,AsleepCore
2023-02-22 09:00:12+02:00,2023-02-22 09:02:12+02:00,2.0,Awake
2023-02-22 09:02:12+02:00,2023-02-22 10:29:12+02:00,87.0,InBed
2023-02-22 09:02:12+02:00,2023-02-22 10:01:12+02:00,59.0,AsleepCore
2023-02-22 10:01:12+02:00,2023-02-22 10:29:12+02:00,28.0,AsleepREM
2023-02-22 10:29:12+02:00,2023-02-22 10:29:42+02:00,0.5,Awake
2023-02-22 10:29:42+02:00,2023-02-22 10:40:42+02:00,11.0,AsleepCore
2023-02-22 10:29:42+02:00,2023-02-22 10:40:42+02:00,11.0,InBed
2023-02-22 10:40:42+02:00,2023-02-22 10:43:12+02:00,2.5,Awake
2023-02-22 10:43:12+02:00,2023-02-22 11:06:42+02:00,23.5,AsleepCore
2023-02-22 10:43:12+02:00,2023-02-22 11:06:42+02:00,23.5,InBed
2023-02-22 11:06:42+02:00,2023-02-22 11:07:42+02:00,1.0,Awake
2023-02-22 11:07:42+02:00,2023-02-22 11:19:12+02:00,11.5,InBed
2023-02-22 11:07:42+02:00,2023-02-22 11:19:12+02:00,11.5,AsleepCore
2023-02-23 01:00:00+02:00,2023-02-23 12:00:40+02:00,660.6666666666666,InBed
2023-02-23 01:31:47+02:00,2023-02-23 01:52:47+02:00,21.0,AsleepCore
2023-02-23 01:31:47+02:00,2023-02-23 02:36:17+02:00,64.5,InBed
2023-02-23 01:52:47+02:00,2023-02-23 02:35:47+02:00,43.0,AsleepDeep
2023-02-23 02:35:47+02:00,2023-02-23 02:36:17+02:00,0.5,AsleepCore
2023-02-23 02:36:17+02:00,2023-02-23 02:36:47+02:00,0.5,Awake
2023-02-23 02:36:47+02:00,2023-02-23 02:43:17+02:00,6.5,AsleepCore
2023-02-23 02:36:47+02:00,2023-02-23 03:33:47+02:00,57.0,InBed
2023-02-23 02:43:17+02:00,2023-02-23 02:52:17+02:00,9.0,AsleepREM
2023-02-23 02:52:17+02:00,2023-02-23 03:33:47+02:00,41.5,AsleepCore
2023-02-23 03:33:47+02:00,2023-02-23 03:34:47+02:00,1.0,Awake
2023-02-23 03:34:47+02:00,2023-02-23 05:51:47+02:00,137.0,InBed
2023-02-23 03:34:47+02:00,2023-02-23 03:47:17+02:00,12.5,AsleepCore
2023-02-23 03:47:17+02:00,2023-02-23 04:07:47+02:00,20.5,AsleepREM
2023-02-23 04:07:47+02:00,2023-02-23 05:11:17+02:00,63.5,AsleepCore
2023-02-23 05:11:17+02:00,2023-02-23 05:28:47+02:00,17.5,AsleepREM
2023-02-23 05:28:47+02:00,2023-02-23 05:51:47+02:00,23.0,AsleepCore
2023-02-23 05:51:47+02:00,2023-02-23 05:53:47+02:00,2.0,Awake
2023-02-23 05:53:47+02:00,2023-02-23 05:56:47+02:00,3.0,AsleepCore
2023-02-23 05:53:47+02:00,2023-02-23 05:56:47+02:00,3.0,InBed
2023-02-23 05:56:47+02:00,2023-02-23 05:57:47+02:00,1.0,Awake
2023-02-23 05:57:47+02:00,2023-02-23 06:24:17+02:00,26.5,AsleepCore
2023-02-23 05:57:47+02:00,2023-02-23 07:24:47+02:00,87.0,InBed
2023-02-23 06:24:17+02:00,2023-02-23 06:32:47+02:00,8.5,AsleepREM
2023-02-23 06:32:47+02:00,2023-02-23 07:24:47+02:00,52.0,AsleepCore
2023-02-23 07:24:47+02:00,2023-02-23 07:26:17+02:00,1.5,Awake
2023-02-23 07:26:17+02:00,2023-02-23 07:33:47+02:00,7.5,AsleepCore
2023-02-23 07:26:17+02:00,2023-02-23 11:33:17+02:00,247.0,InBed
2023-02-23 07:33:47+02:00,2023-02-23 07:57:17+02:00,23.5,AsleepREM
2023-02-23 07:57:17+02:00,2023-02-23 09:01:47+02:00,64.5,AsleepCore
2023-02-23 09:01:47+02:00,2023-02-23 09:23:17+02:00,21.5,AsleepREM
2023-02-23 09:23:17+02:00,2023-02-23 10:08:17+02:00,45.0,AsleepCore
2023-02-23 10:08:17+02:00,2023-02-23 10:34:47+02:00,26.5,AsleepREM
2023-02-23 10:34:47+02:00,2023-02-23 11:27:17+02:00,52.5,AsleepCore
2023-02-23 11:27:17+02:00,2023-02-23 11:31:17+02:00,4.0,AsleepREM
2023-02-23 11:31:17+02:00,2023-02-23 11:33:17+02:00,2.0,AsleepCore
2023-02-23 11:33:17+02:00,2023-02-23 11:33:47+02:00,0.5,Awake
2023-02-23 11:33:47+02:00,2023-02-23 11:56:17+02:00,22.5,AsleepCore
2023-02-23 11:33:47+02:00,2023-02-23 11:56:17+02:00,22.5,InBed
2023-02-24 02:56:57+02:00,2023-02-24 02:56:59+02:00,0.03333333333333333,InBed
2023-02-24 03:07:41+02:00,2023-02-24 12:09:59+02:00,542.3,InBed
2023-02-24 03:33:06+02:00,2023-02-24 04:14:36+02:00,41.5,AsleepCore
2023-02-24 03:33:06+02:00,2023-02-24 04:14:36+02:00,41.5,InBed
2023-02-24 04:14:36+02:00,2023-02-24 04:16:06+02:00,1.5,Awake
2023-02-24 04:16:06+02:00,2023-02-24 04:57:06+02:00,41.0,InBed
2023-02-24 04:16:06+02:00,2023-02-24 04:57:06+02:00,41.0,AsleepCore
2023-02-24 04:57:06+02:00,2023-02-24 05:00:36+02:00,3.5,Awake
2023-02-24 05:00:36+02:00,2023-02-24 05:04:06+02:00,3.5,InBed
2023-02-24 05:00:36+02:00,2023-02-24 05:04:06+02:00,3.5,AsleepCore
2023-02-24 05:04:06+02:00,2023-02-24 05:05:06+02:00,1.0,Awake
2023-02-24 05:05:06+02:00,2023-02-24 05:33:36+02:00,28.5,AsleepCore
2023-02-24 05:05:06+02:00,2023-02-24 06:49:06+02:00,104.0,InBed
2023-02-24 05:33:36+02:00,2023-02-24 06:04:06+02:00,30.5,AsleepREM
2023-02-24 06:04:06+02:00,2023-02-24 06:26:06+02:00,22.0,AsleepCore
2023-02-24 06:26:06+02:00,2023-02-24 06:27:06+02:00,1.0,AsleepDeep
2023-02-24 06:27:06+02:00,2023-02-24 06:33:36+02:00,6.5,AsleepCore
2023-02-24 06:33:36+02:00,2023-02-24 06:40:36+02:00,7.0,AsleepDeep
2023-02-24 06:40:36+02:00,2023-02-24 06:45:06+02:00,4.5,AsleepCore
2023-02-24 06:45:06+02:00,2023-02-24 06:48:06+02:00,3.0,AsleepDeep
2023-02-24 06:48:06+02:00,2023-02-24 06:49:06+02:00,1.0,AsleepCore
2023-02-24 06:49:06+02:00,2023-02-24 06:50:36+02:00,1.5,Awake
2023-02-24 06:50:36+02:00,2023-02-24 07:09:06+02:00,18.5,AsleepCore
2023-02-24 06:50:36+02:00,2023-02-24 07:59:06+02:00,68.5,InBed
2023-02-24 07:09:06+02:00,2023-02-24 07:10:06+02:00,1.0,AsleepREM
2023-02-24 07:10:06+02:00,2023-02-24 07:10:36+02:00,0.5,AsleepCore
2023-02-24 07:10:36+02:00,2023-02-24 07:28:36+02:00,18.0,AsleepREM
2023-02-24 07:28:36+02:00,2023-02-24 07:59:06+02:00,30.5,AsleepCore
2023-02-24 07:59:06+02:00,2023-02-24 07:59:36+02:00,0.5,Awake
2023-02-24 07:59:36+02:00,2023-02-24 08:42:06+02:00,42.5,InBed
2023-02-24 07:59:36+02:00,2023-02-24 08:42:06+02:00,42.5,AsleepCore
2023-02-24 08:42:06+02:00,2023-02-24 08:42:36+02:00,0.5,Awake
2023-02-24 08:42:36+02:00,2023-02-24 11:56:36+02:00,194.0,InBed
2023-02-24 08:42:36+02:00,2023-02-24 08:45:06+02:00,2.5,AsleepCore
2023-02-24 08:45:06+02:00,2023-02-24 09:06:36+02:00,21.5,AsleepREM
2023-02-24 09:06:36+02:00,2023-02-24 10:11:06+02:00,64.5,AsleepCore
2023-02-24 10:11:06+02:00,2023-02-24 10:37:36+02:00,26.5,AsleepREM
2023-02-24 10:37:36+02:00,2023-02-24 11:30:36+02:00,53.0,AsleepCore
2023-02-24 11:30:36+02:00,2023-02-24 11:56:36+02:00,26.0,AsleepREM
2023-02-25 02:18:34+02:00,2023-02-25 11:55:29+02:00,576.9166666666666,InBed
2023-02-25 03:14:03+02:00,2023-02-25 03:36:03+02:00,22.0,AsleepCore
2023-02-25 03:14:03+02:00,2023-02-25 05:11:03+02:00,117.0,InBed
2023-02-25 03:36:03+02:00,2023-02-25 03:36:33+02:00,0.5,AsleepDeep
2023-02-25 03:36:33+02:00,2023-02-25 03:45:33+02:00,9.0,AsleepCore
2023-02-25 03:45:33+02:00,2023-02-25 04:07:33+02:00,22.0,AsleepDeep
2023-02-25 04:07:33+02:00,2023-02-25 05:11:03+02:00,63.5,AsleepCore
2023-02-25 05:11:03+02:00,2023-02-25 05:12:33+02:00,1.5,Awake
2023-02-25 05:12:33+02:00,2023-02-25 05:44:33+02:00,32.0,AsleepCore
2023-02-25 05:12:33+02:00,2023-02-25 05:44:33+02:00,32.0,InBed
2023-02-25 05:44:33+02:00,2023-02-25 05:45:03+02:00,0.5,Awake
2023-02-25 05:45:03+02:00,2023-02-25 06:26:33+02:00,41.5,InBed
2023-02-25 05:45:03+02:00,2023-02-25 06:26:33+02:00,41.5,AsleepCore
2023-02-25 06:26:33+02:00,2023-02-25 06:27:03+02:00,0.5,Awake
2023-02-25 06:27:03+02:00,2023-02-25 07:45:03+02:00,78.0,AsleepCore
2023-02-25 06:27:03+02:00,2023-02-25 08:36:03+02:00,129.0,InBed
2023-02-25 07:45:03+02:00,2023-02-25 07:52:33+02:00,7.5,AsleepREM
2023-02-25 07:52:33+02:00,2023-02-25 08:36:03+02:00,43.5,AsleepCore
2023-02-25 08:36:03+02:00,2023-02-25 08:40:03+02:00,4.0,Awake
2023-02-25 08:40:03+02:00,2023-02-25 08:45:33+02:00,5.5,AsleepCore
2023-02-25 08:40:03+02:00,2023-02-25 08:45:33+02:00,5.5,InBed
2023-02-25 08:45:33+02:00,2023-02-25 08:53:33+02:00,8.0,Awake
2023-02-25 08:53:33+02:00,2023-02-25 09:37:33+02:00,44.0,AsleepCore
2023-02-25 08:53:33+02:00,2023-02-25 09:37:33+02:00,44.0,InBed
2023-02-25 09:37:33+02:00,2023-02-25 09:38:03+02:00,0.5,Awake
2023-02-25 09:38:03+02:00,2023-02-25 10:49:03+02:00,71.0,InBed
2023-02-25 09:38:03+02:00,2023-02-25 09:47:03+02:00,9.0,AsleepCore
2023-02-25 09:47:03+02:00,2023-02-25 10:03:03+02:00,16.0,AsleepREM
2023-02-25 10:03:03+02:00,2023-02-25 10:08:33+02:00,5.5,AsleepCore
2023-02-25 10:08:33+02:00,2023-02-25 10:09:33+02:00,1.0,AsleepREM
2023-02-25 10:09:33+02:00,2023-02-25 10:33:33+02:00,24.0,AsleepCore
2023-02-25 10:33:33+02:00,2023-02-25 10:49:03+02:00,15.5,AsleepREM
2023-02-25 10:49:03+02:00,2023-02-25 10:51:33+02:00,2.5,Awake
2023-02-25 10:51:33+02:00,2023-02-25 11:30:33+02:00,39.0,AsleepCore
2023-02-25 10:51:33+02:00,2023-02-25 11:30:33+02:00,39.0,InBed
2023-02-25 11:30:33+02:00,2023-02-25 11:35:33+02:00,5.0,Awake
2023-02-25 11:35:33+02:00,2023-02-25 11:38:33+02:00,3.0,InBed
2023-02-25 11:35:33+02:00,2023-02-25 11:38:33+02:00,3.0,AsleepCore
2023-02-25 11:38:33+02:00,2023-02-25 11:39:33+02:00,1.0,Awake
2023-02-25 11:39:33+02:00,2023-02-25 11:41:33+02:00,2.0,AsleepCore
2023-02-25 11:39:33+02:00,2023-02-25 11:41:33+02:00,2.0,InBed
2023-02-26 01:30:29+02:00,2023-02-26 04:30:14+02:00,179.75,InBed
2023-02-26 04:30:27+02:00,2023-02-26 04:31:57+02:00,1.5,InBed
2023-02-26 04:32:46+02:00,2023-02-26 04:35:08+02:00,2.3666666666666667,InBed
2023-02-26 04:35:43+02:00,2023-02-26 04:41:00+02:00,5.283333333333333,InBed
2023-02-26 04:42:36+02:00,2023-02-26 12:00:40+02:00,438.06666666666666,InBed
2023-02-26 06:13:23+02:00,2023-02-26 06:44:23+02:00,31.0,AsleepCore
2023-02-26 06:13:23+02:00,2023-02-26 06:48:23+02:00,35.0,InBed
2023-02-26 06:44:23+02:00,2023-02-26 06:46:53+02:00,2.5,AsleepDeep
2023-02-26 06:46:53+02:00,2023-02-26 06:48:23+02:00,1.5,AsleepCore
2023-02-26 06:48:23+02:00,2023-02-26 06:49:23+02:00,1.0,Awake
2023-02-26 06:49:23+02:00,2023-02-26 06:58:53+02:00,9.5,AsleepCore
2023-02-26 06:49:23+02:00,2023-02-26 07:04:53+02:00,15.5,InBed
2023-02-26 06:58:53+02:00,2023-02-26 07:04:23+02:00,5.5,AsleepDeep
2023-02-26 07:04:23+02:00,2023-02-26 07:04:53+02:00,0.5,AsleepCore
